event_id,timestamp,username,hostname,event_type,resource_accessed,bytes_transferred,duration_sec,source_ip,is_off_hours,is_new_resource,failed_attempts_prior_1h,peer_group_deviation_score,is_anomaly,anomaly_type,mitre_technique
UE-0000000274,2025-01-23 08:15:59.542,rajan.regmi,WS-BTW-015,DB_QUERY,email_server,22938,19.03,192.168.10.25,False,False,0,0.098,False,,
UE-0000000279,2025-07-31 10:37:34.700,bikash.poudel,WS-KTM-005,REMOTE_LOGIN,account_statements,1486300,24.31,192.168.1.15,False,False,0,0.0762,False,,
UE-000000053F,2026-04-12 02:45:24.000,rajesh.pandey,SWIFT-GW-01,DB_QUERY,SWIFT_MT202_cover,7850,47.45,10.30.1.10,True,False,2,0.8676,True,SWIFT_ACCESS,T1021
UE-00000004F7,2025-06-18 07:22:26.493,gita.basnet,WS-PKR-010,DB_QUERY,shared_drive_finance,30491,16.41,192.168.2.20,True,False,0,0.1264,False,,
UE-000000031C,2026-03-02 15:18:10.825,rajan.regmi,WS-BTW-015,SHARE_ACCESS,hr_payroll,291208,35.92,192.168.10.25,False,False,0,0.0201,False,,
UE-0000000286,2026-02-12 12:49:52.292,rajan.regmi,WS-BTW-015,DB_QUERY,hr_payroll,15625,3.21,192.168.10.25,False,False,0,0.2272,False,,
UE-00000003F5,2025-07-02 11:01:11.863,ram.thapa,WS-KTM-008,DB_QUERY,transaction_logs,1037111,80.78,192.168.1.18,False,True,0,0.1068,False,,
UE-000000022D,2025-10-20 13:20:43.522,nabin.joshi,WS-KTM-006,DB_QUERY,attendance_system,52015,11.19,192.168.1.16,False,False,0,0.0224,False,,
UE-00000002AA,2025-07-31 16:22:35.326,suresh.poudel,WS-KTM-004,DB_QUERY,attendance_system,68716,44.4,192.168.1.14,False,False,0,0.2398,False,,
UE-0000000242,2025-03-17 16:30:11.196,deepak.rai,WS-BTW-013,PRIVILEGE_USE,kyc_documents,302548,20.85,192.168.10.23,False,False,0,0.0197,False,,
UE-0000000456,2025-09-23 09:18:05.114,ram.thapa,WS-KTM-008,FILE_ACCESS,attendance_system,38826,54.1,192.168.1.18,False,False,0,0.2408,False,,
UE-00000004A0,2025-06-20 17:17:44.990,roshan.karki,WS-KTM-001,FILE_ACCESS,customer_records,68556,13.3,192.168.1.11,False,False,0,0.156,False,,
UE-000000020D,2026-03-02 16:50:35.494,rita.regmi,WS-KTM-007,FILE_ACCESS,shared_drive_finance,53377,13.59,192.168.1.17,False,False,0,0.183,False,,
UE-0000000424,2026-02-09 14:07:14.218,rita.regmi,WS-KTM-007,FILE_ACCESS,branch_reports,46207892,6.82,192.168.1.17,False,False,0,0.1165,False,,
UE-000000021D,2026-05-04 13:22:13.915,nabin.joshi,WS-KTM-006,EMAIL_SEND,account_statements,2614740,6.62,192.168.1.16,False,False,0,0.2947,False,,
UE-00000004AB,2026-03-23 13:09:57.490,ram.thapa,WS-KTM-008,FILE_ACCESS,account_statements,138066,35.32,192.168.1.18,False,False,0,0.1588,False,,
UE-00000002ED,2025-01-17 15:05:00.007,nabin.joshi,WS-KTM-006,FILE_ACCESS,transaction_logs,138949,56.74,192.168.1.16,False,False,0,0.1118,False,,
UE-00000004FA,2025-01-15 07:57:29.956,rekha.khadka,WS-PKR-011,FILE_ACCESS,email_server,158800,8.88,192.168.2.21,True,False,0,0.3746,False,,
UE-00000001E5,2025-03-14 17:52:14.932,laxmi.poudel,WS-PKR-009,DB_QUERY,hr_payroll,285293,55.26,192.168.2.19,False,False,0,0.3503,False,,
UE-0000000060,2026-03-13 09:31:45.931,deepak.rai,WS-BTW-013,DB_QUERY,transaction_logs,9466,12.66,192.168.10.23,False,False,0,0.1261,False,,
UE-00000003FD,2026-05-01 12:37:25.653,rekha.rai,WS-KTM-099,SOFTWARE_INSTALL,shared_drive_operations,3182,51.13,192.168.1.99,False,False,0,0.1588,False,,
UE-0000000234,2025-03-28 14:19:14.253,bikash.poudel,WS-KTM-005,SHARE_ACCESS,email_server,430228,14.35,192.168.1.15,False,False,0,0.0371,False,,
UE-00000002E7,2025-09-08 10:00:11.647,anita.magar,WS-KTM-002,FILE_ACCESS,kyc_documents,264544,7.6,192.168.1.12,False,False,0,0.0096,False,,
UE-0000000360,2025-01-22 17:02:53.757,gita.basnet,WS-PKR-010,SHARE_ACCESS,customer_records,42856,30.67,192.168.2.20,False,False,0,0.1366,False,,
UE-000000037C,2025-10-20 10:53:10.767,rita.regmi,WS-KTM-007,EMAIL_SEND,kyc_documents,284408,16.5,192.168.1.17,False,False,0,0.0898,False,,
UE-000000040F,2026-06-22 09:29:03.377,gita.basnet,WS-PKR-010,EMAIL_SEND,account_statements,46675,69.96,192.168.2.20,False,False,0,0.2246,False,,
UE-00000000CF,2026-05-25 10:59:47.985,deepak.rai,WS-BTW-013,REMOTE_LOGIN,kyc_documents,12217,45.55,192.168.10.23,False,False,0,0.2776,False,,
UE-0000000189,2025-03-31 14:35:25.565,ram.rai,WS-KTM-003,DB_QUERY,kyc_documents,541670,19.36,192.168.1.13,False,False,0,0.1422,False,,
UE-000000031B,2025-12-22 13:19:28.895,gita.basnet,WS-PKR-010,EMAIL_SEND,loan_applications,27569,61.54,192.168.2.20,False,False,0,0.245,False,,
UE-0000000367,2025-02-24 10:40:28.810,roshan.karki,WS-KTM-001,EMAIL_SEND,customer_records,599956,4.48,192.168.1.11,False,False,0,0.2598,False,,
UE-000000018E,2025-09-01 08:47:30.942,rekha.khadka,WS-PKR-011,DB_QUERY,branch_reports,176634,10.34,192.168.2.21,False,True,0,0.0703,False,,
UE-00000002FF,2026-05-25 11:05:35.771,rajan.regmi,WS-BTW-015,FILE_ACCESS,attendance_system,1610508,16.01,192.168.10.25,False,False,0,0.0515,False,,
UE-00000004F0,2026-02-16 19:04:20.350,rita.regmi,WS-KTM-007,EMAIL_SEND,email_server,46238,4.36,192.168.1.17,True,False,0,0.0825,False,,
UE-00000004DA,2025-10-03 09:36:36.045,srv_pumori_app,SRV-APP-01,DB_QUERY,pumori_transaction_db,7398261,1.26,10.10.3.10,False,False,0,0.0182,False,,
UE-0000000405,2025-09-25 08:49:19.288,bikash.poudel,WS-KTM-005,REMOTE_LOGIN,hr_payroll,103340,80.14,192.168.1.15,False,False,0,0.1122,False,,
UE-0000000283,2026-02-09 17:47:36.608,rekha.khadka,WS-PKR-011,EMAIL_SEND,intranet_portal,292269,28.82,192.168.2.21,False,False,0,0.1069,False,,
UE-0000000265,2026-04-02 17:36:32.092,deepak.rai,WS-BTW-013,FILE_ACCESS,kyc_documents,1690267,95.84,192.168.10.23,False,False,0,0.2035,False,,
UE-00000003C1,2025-03-31 11:39:34.590,suresh.poudel,WS-KTM-004,PRINT,shared_drive_operations,72047,70.57,192.168.1.14,False,False,0,0.1434,False,,
UE-00000002D6,2025-05-05 09:05:54.619,rita.regmi,WS-KTM-007,FILE_ACCESS,intranet_portal,117683,26.25,192.168.1.17,False,False,0,0.1906,False,,
UE-00000002AC,2026-04-28 08:06:24.055,roshan.karki,WS-KTM-001,FILE_ACCESS,hr_payroll,37943,60.29,192.168.1.11,False,False,0,0.3734,False,,
UE-0000000063,2026-03-17 15:56:14.423,rita.regmi,WS-KTM-007,DB_QUERY,email_server,1037531,14.21,192.168.1.17,False,False,0,0.0363,False,,
UE-0000000325,2025-05-30 13:29:56.709,anita.magar,WS-KTM-002,FILE_ACCESS,account_statements,1216938,12.26,192.168.1.12,False,False,0,0.178,False,,
UE-0000000197,2026-02-02 08:10:54.585,roshan.karki,WS-KTM-001,PRINT,loan_applications,496521,5.77,192.168.1.11,False,False,0,0.1492,False,,
UE-00000001F7,2026-06-11 10:28:10.183,nabin.joshi,WS-KTM-006,EMAIL_SEND,shared_drive_operations,327518,2.19,192.168.1.16,False,False,0,0.0287,False,,
UE-0000000430,2025-07-17 08:40:09.960,ram.rai,WS-KTM-003,FILE_ACCESS,transaction_logs,22355,22.04,192.168.1.13,False,False,0,0.2042,False,,
UE-0000000421,2026-01-19 11:12:05.016,ram.thapa,WS-KTM-008,DB_QUERY,customer_records,145865,144.69,192.168.1.18,False,False,0,0.0707,False,,
UE-00000003A2,2025-10-27 15:48:32.510,nabin.joshi,WS-KTM-006,SHARE_ACCESS,transaction_logs,959492,82.28,192.168.1.16,False,False,0,0.1377,False,,
UE-000000030C,2025-05-16 15:22:26.454,sita.basnet,WS-BTW-014,SHARE_ACCESS,customer_records,62472,19.92,192.168.10.24,False,False,0,0.2051,False,,
UE-00000000C9,2025-03-24 13:59:28.671,gita.basnet,WS-PKR-010,DB_QUERY,email_server,61921,13.74,192.168.2.20,False,False,0,0.3087,False,,
UE-0000000087,2026-03-25 08:26:23.692,nabin.joshi,WS-KTM-006,SHARE_ACCESS,email_server,1653921,7.88,192.168.1.16,False,False,0,0.2263,False,,
UE-000000041C,2026-03-25 10:30:52.285,ram.thapa,WS-KTM-008,REMOTE_LOGIN,account_statements,917721,39.18,192.168.1.18,False,False,0,0.0657,False,,
UE-0000000029,2025-06-05 10:51:36.971,anita.magar,WS-KTM-002,DB_QUERY,loan_applications,27785,29.64,192.168.1.12,False,False,0,0.1598,False,,
UE-00000003FA,2025-10-14 10:54:32.991,anita.magar,WS-KTM-002,EMAIL_SEND,email_server,5589154,2.49,192.168.1.12,False,False,0,0.2632,False,,
UE-00000000E7,2025-08-28 17:20:36.612,gita.basnet,WS-PKR-010,PRINT,branch_reports,207854,52.31,192.168.2.20,False,False,0,0.2443,False,,
UE-000000017B,2025-03-17 13:10:56.384,suresh.poudel,WS-KTM-004,FILE_ACCESS,transaction_logs,249343,21.83,192.168.1.14,False,False,0,0.1717,False,,
UE-0000000121,2026-01-12 13:12:29.116,nabin.joshi,WS-KTM-006,DB_QUERY,email_server,16591,12.93,192.168.1.16,False,False,0,0.1318,False,,
UE-00000001A3,2026-01-16 12:37:18.474,rekha.khadka,WS-PKR-011,REMOTE_LOGIN,email_server,99304,11.23,192.168.2.21,False,False,0,0.2365,False,,
UE-0000000188,2025-07-28 10:53:38.264,sita.basnet,WS-BTW-014,DB_QUERY,attendance_system,557680,2.48,192.168.10.24,False,False,0,0.2797,False,,
UE-0000000251,2026-02-24 13:07:06.535,rekha.khadka,WS-PKR-011,SHARE_ACCESS,customer_records,11681,66.17,192.168.2.21,False,False,0,0.2955,False,,
UE-000000048B,2026-02-09 13:19:23.438,rekha.rai,WS-KTM-099,PRIVILEGE_USE,shared_drive_finance,1131142,2.52,192.168.1.99,False,False,0,0.0743,False,,
UE-000000043F,2025-11-12 14:48:56.946,deepak.rai,WS-BTW-013,SHARE_ACCESS,transaction_logs,1783024,112.73,192.168.10.23,False,False,0,0.1589,False,,
UE-0000000288,2025-05-19 14:26:20.461,nabin.joshi,WS-KTM-006,FILE_ACCESS,email_server,105102,5.07,192.168.1.16,False,False,0,0.205,False,,
UE-0000000481,2026-03-11 16:59:46.139,roshan.karki,WS-KTM-001,DB_QUERY,shared_drive_finance,36402,29.6,192.168.1.11,False,False,0,0.1033,False,,
UE-0000000209,2025-05-19 12:30:49.238,sita.basnet,WS-BTW-014,SOFTWARE_INSTALL,transaction_logs,36564,8.1,192.168.10.24,False,False,0,0.2053,False,,
UE-0000000041,2025-05-12 16:37:21.890,anita.magar,WS-KTM-002,FILE_ACCESS,email_server,1649894,48.05,192.168.1.12,False,False,0,0.2322,False,,
UE-000000000F,2026-02-03 17:44:01.877,sita.basnet,WS-BTW-014,PRIVILEGE_USE,shared_drive_operations,335464,43.91,192.168.10.24,False,False,0,0.0917,False,,
UE-000000049D,2025-03-18 16:39:21.308,suresh.poudel,WS-KTM-004,SHARE_ACCESS,loan_applications,203263,31.83,192.168.1.14,False,False,0,0.1163,False,,
UE-0000000429,2025-01-20 17:58:37.459,rekha.khadka,WS-PKR-011,DB_QUERY,intranet_portal,182908,13.4,192.168.2.21,False,False,0,0.0715,False,,
UE-00000001ED,2026-04-20 16:04:18.687,anita.magar,WS-KTM-002,FILE_ACCESS,transaction_logs,406183,46.69,192.168.1.12,False,False,0,0.3042,False,,
UE-000000017C,2025-12-15 17:39:57.494,ram.rai,WS-KTM-003,SHARE_ACCESS,hr_payroll,6534,8.93,192.168.1.13,False,False,0,0.0647,False,,
UE-00000000BC,2025-07-23 17:32:25.512,bikash.poudel,WS-KTM-005,FILE_ACCESS,customer_records,41685,48.92,192.168.1.15,False,False,0,0.1906,False,,
UE-00000002FC,2026-04-30 15:17:00.747,rita.regmi,WS-KTM-007,DB_QUERY,loan_applications,20662,80.52,192.168.1.17,False,False,0,0.2436,False,,
UE-00000000D9,2025-08-12 11:43:48.610,rekha.rai,WS-KTM-099,REMOTE_LOGIN,transaction_logs,1485187,8.29,192.168.1.99,False,False,0,0.1916,False,,
UE-0000000318,2025-07-21 17:33:14.800,anita.magar,WS-KTM-002,USB_INSERT,kyc_documents,139182,13.56,192.168.1.12,False,False,0,0.078,False,,
UE-0000000435,2025-06-06 16:46:11.263,gita.basnet,WS-PKR-010,DB_QUERY,kyc_documents,6331,37.41,192.168.2.20,False,False,0,0.273,False,,
UE-000000036F,2026-01-27 10:27:54.211,rekha.rai,WS-KTM-099,EMAIL_SEND,kyc_documents,532352,57.94,192.168.1.99,False,False,0,0.1567,False,,
UE-0000000152,2026-02-16 09:56:29.886,anita.magar,WS-KTM-002,DB_QUERY,kyc_documents,36866,20.19,192.168.1.12,False,False,0,0.0538,False,,
UE-00000002D0,2025-01-13 12:59:51.459,sita.basnet,WS-BTW-014,DB_QUERY,branch_reports,120258,9.26,192.168.10.24,False,False,0,0.0899,False,,
UE-0000000128,2025-08-14 12:02:17.230,roshan.karki,WS-KTM-001,EMAIL_SEND,account_statements,1893365,3.14,192.168.1.11,False,False,0,0.1455,False,,
UE-00000003F9,2025-02-17 17:37:12.874,ram.thapa,WS-KTM-008,EMAIL_SEND,account_statements,29696,15.31,192.168.1.18,False,False,0,0.1493,False,,
UE-00000004FC,2026-04-06 21:06:02.223,bikash.poudel,WS-KTM-005,EMAIL_SEND,loan_applications,97147,5.17,192.168.1.15,True,False,0,0.5594,False,,
UE-00000001C8,2026-06-19 13:44:06.046,gita.basnet,WS-PKR-010,PRIVILEGE_USE,email_server,490388,7.79,192.168.2.20,False,False,0,0.1389,False,,
UE-000000055F,2026-03-08 14:07:19.000,admin.operations,SRV-DC-01,REMOTE_LOGIN,ad_admin_console,4550,2.75,10.10.1.10,False,False,17,0.5634,True,PRIVILEGE_ABUSE,T1110
UE-0000000330,2026-04-27 09:58:16.044,anita.magar,WS-KTM-002,FILE_ACCESS,intranet_portal,222850,30.51,192.168.1.12,False,True,0,0.1943,False,,
UE-000000010E,2026-05-25 17:39:12.468,ram.thapa,WS-KTM-008,FILE_ACCESS,kyc_documents,98551,45.7,192.168.1.18,False,True,0,0.114,False,,
UE-00000003E4,2025-04-08 15:37:07.087,rajan.regmi,WS-BTW-015,LARGE_DOWNLOAD,customer_records,60118,11.07,192.168.10.25,False,False,0,0.093,False,,
UE-00000000CA,2025-10-06 10:06:39.758,laxmi.poudel,WS-PKR-009,EMAIL_SEND,loan_applications,1321392,39.76,192.168.2.19,False,False,0,0.2673,False,,
UE-00000000A2,2025-06-09 15:23:23.454,anita.magar,WS-KTM-002,PRINT,shared_drive_operations,1165481,87.87,192.168.1.12,False,False,0,0.176,False,,
UE-00000002DA,2026-02-09 10:41:31.111,rita.regmi,WS-KTM-007,FILE_ACCESS,hr_payroll,37289,7.85,192.168.1.17,False,False,0,0.3147,False,,
UE-0000000192,2025-02-27 16:50:10.067,bindu.joshi,WS-PKR-012,DB_QUERY,shared_drive_finance,199528,13.84,192.168.2.22,False,False,0,0.3098,False,,
UE-00000002BF,2026-01-05 14:09:18.893,deepak.rai,WS-BTW-013,SHARE_ACCESS,account_statements,23138,1.21,192.168.10.23,False,True,0,0.2509,False,,
UE-000000046A,2025-07-09 14:52:44.020,ram.rai,WS-KTM-003,DB_QUERY,shared_drive_finance,233314,42.26,192.168.1.13,False,False,0,0.0959,False,,
UE-0000000236,2025-10-06 16:28:08.992,rajan.regmi,WS-BTW-015,USB_INSERT,shared_drive_finance,7795,56.15,192.168.10.25,False,False,0,0.0023,False,,
UE-00000003FE,2025-08-13 11:28:55.240,rita.regmi,WS-KTM-007,DB_QUERY,kyc_documents,208877,44.23,192.168.1.17,False,False,0,0.1305,False,,
UE-0000000402,2025-09-29 09:22:57.084,ram.thapa,WS-KTM-008,DB_QUERY,shared_drive_finance,1255753,20.09,192.168.1.18,False,False,0,0.2689,False,,
UE-0000000451,2025-06-23 15:07:30.678,rajan.regmi,WS-BTW-015,EMAIL_SEND,loan_applications,227137,163.0,192.168.10.25,False,False,0,0.2523,False,,
UE-00000000CE,2025-02-10 10:26:56.857,ram.thapa,WS-KTM-008,FILE_ACCESS,customer_records,546,27.96,192.168.1.18,False,False,0,0.1586,False,,
UE-0000000023,2025-12-29 15:17:19.257,rekha.khadka,WS-PKR-011,FILE_ACCESS,attendance_system,99630,10.24,192.168.2.21,False,False,0,0.0845,False,,
UE-0000000308,2026-01-19 13:28:31.513,ram.rai,WS-KTM-003,EMAIL_SEND,transaction_logs,68490,7.42,192.168.1.13,False,False,0,0.1824,False,,
UE-00000001FD,2026-05-29 10:28:10.235,roshan.karki,WS-KTM-001,FILE_ACCESS,intranet_portal,80593,37.87,192.168.1.11,False,False,0,0.2896,False,,
UE-000000054D,2026-05-18 11:30:07.046,deepak.bhattarai,WS-KTM-003,FILE_ACCESS,shared_drive_operations,88023064,506.15,192.168.1.13,False,True,0,0.7152,True,LARGE_DATA_TRANSFER,T1078
UE-000000005C,2025-05-14 16:16:51.178,bikash.poudel,WS-KTM-005,FILE_ACCESS,customer_records,249686,77.1,192.168.1.15,False,False,0,0.145,False,,
UE-0000000382,2025-04-07 14:16:11.245,deepak.rai,WS-BTW-013,LARGE_DOWNLOAD,hr_payroll,300947,14.04,192.168.10.23,False,False,0,0.1042,False,,
UE-0000000235,2026-06-24 10:01:02.679,bikash.poudel,WS-KTM-005,DB_QUERY,branch_reports,2307310,14.51,192.168.1.15,False,False,0,0.0715,False,,
UE-0000000309,2026-04-08 17:23:51.689,gita.basnet,WS-PKR-010,USB_INSERT,transaction_logs,39185,8.74,192.168.2.20,False,False,0,0.1382,False,,
UE-00000000F2,2025-11-17 14:02:36.884,bindu.joshi,WS-PKR-012,FILE_ACCESS,account_statements,9629,18.96,192.168.2.22,False,True,0,0.0594,False,,
UE-000000000E,2025-08-08 09:26:26.338,bikash.poudel,WS-KTM-005,EMAIL_SEND,hr_payroll,112272,12.8,192.168.1.15,False,False,0,0.1689,False,,
UE-000000013C,2025-05-21 14:49:52.771,gita.basnet,WS-PKR-010,REMOTE_LOGIN,intranet_portal,227959,38.16,192.168.2.20,False,False,0,0.2183,False,,
UE-0000000259,2025-04-17 10:50:11.563,sita.basnet,WS-BTW-014,DB_QUERY,branch_reports,5923,44.91,192.168.10.24,False,False,0,0.1375,False,,
UE-0000000184,2025-12-19 16:26:48.603,ram.rai,WS-KTM-003,FILE_ACCESS,customer_records,11028,56.49,192.168.1.13,False,False,0,0.0721,False,,
UE-0000000512,2025-09-24 06:17:05.957,deepak.rai,WS-BTW-013,FILE_ACCESS,intranet_portal,258897,42.8,192.168.10.23,True,False,0,0.2447,False,,
UE-00000000A7,2025-06-11 10:50:23.520,gita.basnet,WS-PKR-010,FILE_ACCESS,loan_applications,5907630,63.98,192.168.2.20,False,False,0,0.1046,False,,
UE-0000000349,2025-09-08 11:15:41.319,anita.magar,WS-KTM-002,EMAIL_SEND,attendance_system,141624,11.77,192.168.1.12,False,False,0,0.1261,False,,
UE-0000000015,2026-04-27 08:47:34.053,ram.rai,WS-KTM-003,LARGE_DOWNLOAD,branch_reports,9597,4.83,192.168.1.13,False,False,0,0.114,False,,
UE-0000000287,2026-06-15 10:29:53.661,anita.magar,WS-KTM-002,DB_QUERY,attendance_system,231092,32.12,192.168.1.12,False,False,0,0.0533,False,,
UE-0000000483,2025-09-08 16:43:38.043,bindu.joshi,WS-PKR-012,EMAIL_SEND,account_statements,120703,8.89,192.168.2.22,False,False,0,0.1322,False,,
UE-0000000340,2025-04-14 08:53:04.510,roshan.karki,WS-KTM-001,SHARE_ACCESS,account_statements,16109,5.17,192.168.1.11,False,False,0,0.2152,False,,
UE-00000004F4,2025-10-04 19:40:11.085,sita.basnet,WS-BTW-014,FILE_ACCESS,transaction_logs,48314,13.21,192.168.10.24,True,False,0,0.3194,False,,
UE-0000000233,2025-02-25 08:49:25.536,rekha.rai,WS-KTM-099,PRINT,transaction_logs,29121,2.63,192.168.1.99,False,False,0,0.066,False,,
UE-000000053E,2026-04-12 02:42:04.000,rajesh.pandey,SWIFT-GW-01,REMOTE_LOGIN,SWIFT_MT103_outgoing,14924,11.44,10.30.1.10,True,False,0,0.803,True,SWIFT_ACCESS,T1021
UE-00000002AF,2025-11-14 15:30:14.970,rajan.regmi,WS-BTW-015,FILE_ACCESS,shared_drive_operations,1764565,15.51,192.168.10.25,False,False,0,0.1323,False,,
UE-00000003BE,2026-04-06 15:09:55.745,rajan.regmi,WS-BTW-015,DB_QUERY,shared_drive_operations,219519,58.83,192.168.10.25,False,False,0,0.141,False,,
UE-00000000BE,2025-06-16 14:39:47.862,rekha.khadka,WS-PKR-011,DB_QUERY,branch_reports,381137,2.21,192.168.2.21,False,False,0,0.0689,False,,
UE-00000003D0,2025-11-04 09:25:44.125,ram.rai,WS-KTM-003,REMOTE_LOGIN,attendance_system,1105561,37.07,192.168.1.13,False,False,0,0.0673,False,,
UE-00000002BC,2026-01-14 16:03:00.720,anita.magar,WS-KTM-002,EMAIL_SEND,branch_reports,314334,156.18,192.168.1.12,False,False,0,0.3166,False,,
UE-00000001FF,2025-04-28 15:43:30.490,rekha.khadka,WS-PKR-011,FILE_ACCESS,account_statements,955951,2.64,192.168.2.21,False,False,0,0.4097,False,,
UE-000000043B,2025-09-10 11:30:02.943,sita.basnet,WS-BTW-014,REMOTE_LOGIN,intranet_portal,101066,19.15,192.168.10.24,False,False,0,0.2679,False,,
UE-00000001DB,2025-11-05 15:50:36.563,anita.magar,WS-KTM-002,DB_QUERY,attendance_system,86937,55.59,192.168.1.12,False,False,0,0.1627,False,,
UE-0000000359,2025-06-30 08:46:31.801,laxmi.poudel,WS-PKR-009,FILE_ACCESS,transaction_logs,64905,31.43,192.168.2.19,False,False,0,0.0517,False,,
UE-00000002EC,2026-03-26 11:59:37.041,nabin.joshi,WS-KTM-006,FILE_ACCESS,intranet_portal,577609,22.09,192.168.1.16,False,False,0,0.0629,False,,
UE-00000000FD,2025-02-03 09:25:24.386,ram.rai,WS-KTM-003,EMAIL_SEND,customer_records,185155,18.37,192.168.1.13,False,False,0,0.0298,False,,
UE-0000000016,2025-02-11 08:15:12.859,ram.rai,WS-KTM-003,FILE_ACCESS,account_statements,365163,37.42,192.168.1.13,False,False,0,0.1764,False,,
UE-000000053A,2026-04-12 02:30:56.000,rajesh.pandey,SWIFT-GW-01,REMOTE_LOGIN,SWIFT_MT940_statements,30280,83.51,10.30.1.10,True,True,2,0.8161,True,SWIFT_ACCESS,T1021
UE-00000001CC,2026-05-11 16:49:58.932,sita.basnet,WS-BTW-014,FILE_ACCESS,shared_drive_operations,5385215,31.46,192.168.10.24,False,False,0,0.3371,False,,
UE-00000004A1,2025-07-14 14:31:43.545,anita.magar,WS-KTM-002,REMOTE_LOGIN,transaction_logs,20414,9.92,192.168.1.12,False,False,0,0.0182,False,,
UE-0000000115,2025-03-17 15:38:30.596,deepak.rai,WS-BTW-013,DB_QUERY,shared_drive_finance,361991,52.08,192.168.10.23,False,False,0,0.0639,False,,
UE-00000003BC,2025-12-24 09:55:02.427,suresh.poudel,WS-KTM-004,DB_QUERY,kyc_documents,10288,102.46,192.168.1.14,False,False,0,0.1159,False,,
UE-00000004C0,2025-11-24 15:27:30.710,pumori_batch,SRV-SQL-01,DB_QUERY,pumori_transaction_db,1389322,3.24,10.10.2.10,False,False,0,0.061,False,,
UE-0000000182,2025-07-09 13:56:24.378,deepak.rai,WS-BTW-013,FILE_ACCESS,customer_records,31418,1.0,192.168.10.23,False,False,0,0.2916,False,,
UE-0000000326,2026-03-06 13:03:18.298,bindu.joshi,WS-PKR-012,EMAIL_SEND,transaction_logs,1868349,44.6,192.168.2.22,False,False,0,0.0733,False,,
UE-0000000158,2025-02-14 11:57:54.532,ram.rai,WS-KTM-003,DB_QUERY,branch_reports,450201,12.1,192.168.1.13,False,False,0,0.0994,False,,
UE-0000000302,2026-02-20 10:50:55.379,bikash.poudel,WS-KTM-005,EMAIL_SEND,attendance_system,18196,17.31,192.168.1.15,False,False,0,0.0532,False,,
UE-0000000535,2026-05-17 03:38:02.000,ram.shrestha,WS-KTM-001,FILE_ACCESS,pumori_loan_table,152628077,255.88,192.168.1.11,True,False,0,0.8714,True,LARGE_DATA_TRANSFER,T1041
UE-0000000083,2026-06-24 09:41:42.433,bikash.poudel,WS-KTM-005,EMAIL_SEND,customer_records,2574,7.02,192.168.1.15,False,False,0,0.0546,False,,
UE-0000000368,2025-11-18 17:05:07.161,gita.basnet,WS-PKR-010,FILE_ACCESS,attendance_system,650526,29.6,192.168.2.20,False,False,0,0.2831,False,,
UE-0000000464,2025-07-03 08:07:32.665,rekha.rai,WS-KTM-099,DB_QUERY,hr_payroll,444630,22.68,192.168.1.99,False,False,0,0.0569,False,,
UE-0000000058,2025-08-11 15:28:15.875,bindu.joshi,WS-PKR-012,DB_QUERY,intranet_portal,136183,9.24,192.168.2.22,False,False,0,0.2372,False,,
UE-000000014B,2025-06-20 13:08:47.799,laxmi.poudel,WS-PKR-009,REMOTE_LOGIN,attendance_system,4981425,7.15,192.168.2.19,False,False,0,0.1437,False,,
UE-00000004D7,2025-10-06 09:06:04.371,srv_pumori_app,SRV-APP-01,DB_QUERY,pumori_transaction_db,808458,5.62,10.10.3.10,False,False,0,0.091,False,,
UE-00000001D3,2025-10-01 10:18:43.256,rita.regmi,WS-KTM-007,FILE_ACCESS,customer_records,650721,17.74,192.168.1.17,False,False,0,0.4365,False,,
UE-000000007A,2025-12-29 16:04:19.472,anita.magar,WS-KTM-002,DB_QUERY,customer_records,22489,126.68,192.168.1.12,False,False,0,0.133,False,,
UE-0000000415,2026-02-05 17:52:51.870,gita.basnet,WS-PKR-010,FILE_ACCESS,loan_applications,369119,1.28,192.168.2.20,False,False,0,0.1175,False,,
UE-0000000448,2026-05-13 15:48:21.618,laxmi.poudel,WS-PKR-009,DB_QUERY,branch_reports,2068078,25.45,192.168.2.19,False,False,0,0.0864,False,,
