entity,timestamp,score,ml_score,rule_score,flags,mitre,source_ip,username,hostname
sita.basnet@WS-BTW-014,2025-01-13 12:59:51.459,0.0012,0.0012,0.0,,,192.168.10.24,sita.basnet,WS-BTW-014
roshan.karki@WS-KTM-001,2025-08-14 12:02:17.230,0.0509,0.0509,0.0,,,192.168.1.11,roshan.karki,WS-KTM-001
ram.thapa@WS-KTM-008,2025-02-17 17:37:12.874,0.0691,0.0691,0.0,,,192.168.1.18,ram.thapa,WS-KTM-008
bikash.poudel@WS-KTM-005,2026-04-06 21:06:02.223,0.6628,0.6628,0.15,off_hours|ml_anomaly,Persistence:T1078|Anomaly:T0000,192.168.1.15,bikash.poudel,WS-KTM-005
gita.basnet@WS-PKR-010,2026-06-19 13:44:06.046,0.2967,0.2967,0.25,privilege_abuse,Privilege Escalation:T1078,192.168.2.20,gita.basnet,WS-PKR-010
admin.operations@SRV-DC-01,2026-03-08 14:07:19.000,0.8566,0.8566,0.35,failed_access_spike|ml_anomaly,Credential Access:T1110|Anomaly:T0000,10.10.1.10,admin.operations,SRV-DC-01
anita.magar@WS-KTM-002,2026-04-27 09:58:16.044,0.5036,0.5036,0.1,new_resource,,192.168.1.12,anita.magar,WS-KTM-002
ram.thapa@WS-KTM-008,2026-05-25 17:39:12.468,0.5003,0.5003,0.1,new_resource,,192.168.1.18,ram.thapa,WS-KTM-008
rajan.regmi@WS-BTW-015,2025-04-08 15:37:07.087,0.0917,0.0917,0.0,,,192.168.10.25,rajan.regmi,WS-BTW-015
laxmi.poudel@WS-PKR-009,2025-10-06 10:06:39.758,0.0699,0.0699,0.0,,,192.168.2.19,laxmi.poudel,WS-PKR-009
anita.magar@WS-KTM-002,2025-06-09 15:23:23.454,0.2309,0.2309,0.0,,,192.168.1.12,anita.magar,WS-KTM-002
rita.regmi@WS-KTM-007,2026-02-09 10:41:31.111,0.0863,0.0863,0.0,,,192.168.1.17,rita.regmi,WS-KTM-007
bindu.joshi@WS-PKR-012,2025-02-27 16:50:10.067,0.1143,0.1143,0.0,,,192.168.2.22,bindu.joshi,WS-PKR-012
deepak.rai@WS-BTW-013,2026-01-05 14:09:18.893,0.4701,0.4701,0.1,new_resource,,192.168.10.23,deepak.rai,WS-BTW-013
ram.rai@WS-KTM-003,2025-07-09 14:52:44.020,0.0204,0.0204,0.0,,,192.168.1.13,ram.rai,WS-KTM-003
rajan.regmi@WS-BTW-015,2025-10-06 16:28:08.992,0.2985,0.2985,0.2,,,192.168.10.25,rajan.regmi,WS-BTW-015
rita.regmi@WS-KTM-007,2025-08-13 11:28:55.240,0.0315,0.0315,0.0,,,192.168.1.17,rita.regmi,WS-KTM-007
ram.thapa@WS-KTM-008,2025-09-29 09:22:57.084,0.0675,0.0675,0.0,,,192.168.1.18,ram.thapa,WS-KTM-008
rajan.regmi@WS-BTW-015,2025-06-23 15:07:30.678,0.2853,0.2853,0.0,,,192.168.10.25,rajan.regmi,WS-BTW-015
ram.thapa@WS-KTM-008,2025-02-10 10:26:56.857,0.0193,0.0193,0.0,,,192.168.1.18,ram.thapa,WS-KTM-008
rekha.khadka@WS-PKR-011,2025-12-29 15:17:19.257,0.0249,0.0249,0.0,,,192.168.2.21,rekha.khadka,WS-PKR-011
ram.rai@WS-KTM-003,2026-01-19 13:28:31.513,0.0053,0.0053,0.0,,,192.168.1.13,ram.rai,WS-KTM-003
roshan.karki@WS-KTM-001,2026-05-29 10:28:10.235,0.1367,0.1367,0.0,,,192.168.1.11,roshan.karki,WS-KTM-001
deepak.bhattarai@WS-KTM-003,2026-05-18 11:30:07.046,1.0,1.0,0.3,elevated_peer_deviation|new_resource|ml_anomaly,Valid Accounts:T1078|Anomaly:T0000,192.168.1.13,deepak.bhattarai,WS-KTM-003
bikash.poudel@WS-KTM-005,2025-05-14 16:16:51.178,0.1209,0.1209,0.0,,,192.168.1.15,bikash.poudel,WS-KTM-005
deepak.rai@WS-BTW-013,2025-04-07 14:16:11.245,0.0552,0.0552,0.0,,,192.168.10.23,deepak.rai,WS-BTW-013
bikash.poudel@WS-KTM-005,2026-06-24 10:01:02.679,0.0488,0.0488,0.0,,,192.168.1.15,bikash.poudel,WS-KTM-005
gita.basnet@WS-PKR-010,2026-04-08 17:23:51.689,0.2436,0.2436,0.2,,,192.168.2.20,gita.basnet,WS-PKR-010
bindu.joshi@WS-PKR-012,2025-11-17 14:02:36.884,0.4794,0.4794,0.1,new_resource,,192.168.2.22,bindu.joshi,WS-PKR-012
bikash.poudel@WS-KTM-005,2025-08-08 09:26:26.338,0.0993,0.0993,0.0,,,192.168.1.15,bikash.poudel,WS-KTM-005
gita.basnet@WS-PKR-010,2025-05-21 14:49:52.771,0.0968,0.0968,0.0,,,192.168.2.20,gita.basnet,WS-PKR-010
sita.basnet@WS-BTW-014,2025-04-17 10:50:11.563,0.0394,0.0394,0.0,,,192.168.10.24,sita.basnet,WS-BTW-014
ram.rai@WS-KTM-003,2025-12-19 16:26:48.603,0.1691,0.1691,0.0,,,192.168.1.13,ram.rai,WS-KTM-003
deepak.rai@WS-BTW-013,2025-09-24 06:17:05.957,0.4475,0.4475,0.15,off_hours,Persistence:T1078,192.168.10.23,deepak.rai,WS-BTW-013
gita.basnet@WS-PKR-010,2025-06-11 10:50:23.520,0.1473,0.1473,0.0,,,192.168.2.20,gita.basnet,WS-PKR-010
anita.magar@WS-KTM-002,2025-09-08 11:15:41.319,0.0218,0.0218,0.0,,,192.168.1.12,anita.magar,WS-KTM-002
ram.rai@WS-KTM-003,2026-04-27 08:47:34.053,0.1301,0.1301,0.0,,,192.168.1.13,ram.rai,WS-KTM-003
anita.magar@WS-KTM-002,2026-06-15 10:29:53.661,0.031,0.031,0.0,,,192.168.1.12,anita.magar,WS-KTM-002
bindu.joshi@WS-PKR-012,2025-09-08 16:43:38.043,0.0446,0.0446,0.0,,,192.168.2.22,bindu.joshi,WS-PKR-012
roshan.karki@WS-KTM-001,2025-04-14 08:53:04.510,0.0757,0.0757,0.0,,,192.168.1.11,roshan.karki,WS-KTM-001
sita.basnet@WS-BTW-014,2025-10-04 19:40:11.085,0.5405,0.5405,0.15,off_hours,Persistence:T1078,192.168.10.24,sita.basnet,WS-BTW-014
rekha.rai@WS-KTM-099,2025-02-25 08:49:25.536,0.95,0.1999,0.95,honeypot_contact,,192.168.1.99,rekha.rai,WS-KTM-099
rajesh.pandey@SWIFT-GW-01,2026-04-12 02:42:04.000,0.9,0.8084,0.9,off_hours|high_peer_deviation|swift_off_hours,Persistence:T1078|Valid Accounts:T1078|Lateral Movement:T1021,10.30.1.10,rajesh.pandey,SWIFT-GW-01
rajan.regmi@WS-BTW-015,2025-11-14 15:30:14.970,0.1227,0.1227,0.0,,,192.168.10.25,rajan.regmi,WS-BTW-015
rajan.regmi@WS-BTW-015,2026-04-06 15:09:55.745,0.0457,0.0457,0.0,,,192.168.10.25,rajan.regmi,WS-BTW-015
rekha.khadka@WS-PKR-011,2025-06-16 14:39:47.862,0.0283,0.0283,0.0,,,192.168.2.21,rekha.khadka,WS-PKR-011
ram.rai@WS-KTM-003,2025-11-04 09:25:44.125,0.1404,0.1404,0.0,,,192.168.1.13,ram.rai,WS-KTM-003
anita.magar@WS-KTM-002,2026-01-14 16:03:00.720,0.3337,0.3337,0.0,,,192.168.1.12,anita.magar,WS-KTM-002
rekha.khadka@WS-PKR-011,2025-04-28 15:43:30.490,0.1819,0.1819,0.0,,,192.168.2.21,rekha.khadka,WS-PKR-011
sita.basnet@WS-BTW-014,2025-09-10 11:30:02.943,0.0881,0.0881,0.0,,,192.168.10.24,sita.basnet,WS-BTW-014
anita.magar@WS-KTM-002,2025-11-05 15:50:36.563,0.053,0.053,0.0,,,192.168.1.12,anita.magar,WS-KTM-002
laxmi.poudel@WS-PKR-009,2025-06-30 08:46:31.801,0.0956,0.0956,0.0,,,192.168.2.19,laxmi.poudel,WS-PKR-009
nabin.joshi@WS-KTM-006,2026-03-26 11:59:37.041,0.0523,0.0523,0.0,,,192.168.1.16,nabin.joshi,WS-KTM-006
ram.rai@WS-KTM-003,2025-02-03 09:25:24.386,0.0806,0.0806,0.0,,,192.168.1.13,ram.rai,WS-KTM-003
ram.rai@WS-KTM-003,2025-02-11 08:15:12.859,0.0665,0.0665,0.0,,,192.168.1.13,ram.rai,WS-KTM-003
rajesh.pandey@SWIFT-GW-01,2026-04-12 02:30:56.000,1.0,1.0,0.9,off_hours|high_peer_deviation|new_swift_resource|swift_off_hours,Persistence:T1078|Valid Accounts:T1078|Collection:T1005|Lateral Movement:T1021,10.30.1.10,rajesh.pandey,SWIFT-GW-01
sita.basnet@WS-BTW-014,2026-05-11 16:49:58.932,0.1742,0.1742,0.0,,,192.168.10.24,sita.basnet,WS-BTW-014
anita.magar@WS-KTM-002,2025-07-14 14:31:43.545,0.1044,0.1044,0.0,,,192.168.1.12,anita.magar,WS-KTM-002
deepak.rai@WS-BTW-013,2025-03-17 15:38:30.596,0.0562,0.0562,0.0,,,192.168.10.23,deepak.rai,WS-BTW-013
suresh.poudel@WS-KTM-004,2025-12-24 09:55:02.427,0.1407,0.1407,0.0,,,192.168.1.14,suresh.poudel,WS-KTM-004
pumori_batch@SRV-SQL-01,2025-11-24 15:27:30.710,0.0564,0.0564,0.0,,,10.10.2.10,pumori_batch,SRV-SQL-01
deepak.rai@WS-BTW-013,2025-07-09 13:56:24.378,0.0632,0.0632,0.0,,,192.168.10.23,deepak.rai,WS-BTW-013
bindu.joshi@WS-PKR-012,2026-03-06 13:03:18.298,0.1119,0.1119,0.0,,,192.168.2.22,bindu.joshi,WS-PKR-012
ram.rai@WS-KTM-003,2025-02-14 11:57:54.532,0.0853,0.0853,0.0,,,192.168.1.13,ram.rai,WS-KTM-003
bikash.poudel@WS-KTM-005,2026-02-20 10:50:55.379,0.1033,0.1033,0.0,,,192.168.1.15,bikash.poudel,WS-KTM-005
ram.shrestha@WS-KTM-001,2026-05-17 03:38:02.000,1.0,0.9874,1.0,unauthorized_pumori|off_hours|high_peer_deviation,Collection:T1005|Persistence:T1078|Valid Accounts:T1078,192.168.1.11,ram.shrestha,WS-KTM-001
bikash.poudel@WS-KTM-005,2026-06-24 09:41:42.433,0.0653,0.0653,0.0,,,192.168.1.15,bikash.poudel,WS-KTM-005
gita.basnet@WS-PKR-010,2025-11-18 17:05:07.161,0.108,0.108,0.0,,,192.168.2.20,gita.basnet,WS-PKR-010
rekha.rai@WS-KTM-099,2025-07-03 08:07:32.665,0.95,0.0855,0.95,honeypot_contact,,192.168.1.99,rekha.rai,WS-KTM-099
bindu.joshi@WS-PKR-012,2025-08-11 15:28:15.875,0.0291,0.0291,0.0,,,192.168.2.22,bindu.joshi,WS-PKR-012
laxmi.poudel@WS-PKR-009,2025-06-20 13:08:47.799,0.1792,0.1792,0.0,,,192.168.2.19,laxmi.poudel,WS-PKR-009
srv_pumori_app@SRV-APP-01,2025-10-06 09:06:04.371,0.046,0.046,0.0,,,10.10.3.10,srv_pumori_app,SRV-APP-01
rita.regmi@WS-KTM-007,2025-10-01 10:18:43.256,0.1519,0.1519,0.0,,,192.168.1.17,rita.regmi,WS-KTM-007
anita.magar@WS-KTM-002,2025-12-29 16:04:19.472,0.2196,0.2196,0.0,,,192.168.1.12,anita.magar,WS-KTM-002
gita.basnet@WS-PKR-010,2026-02-05 17:52:51.870,0.1186,0.1186,0.0,,,192.168.2.20,gita.basnet,WS-PKR-010
laxmi.poudel@WS-PKR-009,2026-05-13 15:48:21.618,0.0451,0.0451,0.0,,,192.168.2.19,laxmi.poudel,WS-PKR-009
rekha.rai@WS-KTM-099,2025-03-07 16:53:37.551,0.95,0.2299,0.95,honeypot_contact,,192.168.1.99,rekha.rai,WS-KTM-099
roshan.karki@WS-KTM-001,2025-06-06 06:39:45.556,0.5413,0.5413,0.15,off_hours,Persistence:T1078,192.168.1.11,roshan.karki,WS-KTM-001
deepak.rai@WS-BTW-013,2025-09-01 14:13:09.109,0.0887,0.0887,0.0,,,192.168.10.23,deepak.rai,WS-BTW-013
rajan.regmi@WS-BTW-015,2026-01-12 08:07:07.084,0.13,0.13,0.0,,,192.168.10.25,rajan.regmi,WS-BTW-015
