event_id,event_log_id,timestamp,hostname,domain,event_name,event_description,subject_username,subject_domain,target_username,target_domain,logon_type,logon_type_name,process_name,process_id,parent_process,source_ip,workstation_name,failure_reason,is_anomaly,anomaly_type,mitre_technique
5140,EVT-C4VNIBLWBV,2026-05-07 13:45:59.818,SRV-DC-01,GIBLBANK,Network share accessed,A network share object was accessed: \\SRV-SQL-01\Backup,svc_monitor,GIBLBANK,svc_monitor,GIBLBANK,3,Network,System,52358,,,SRV-DC-01,,False,,
4624,EVT-GG48FTLT7P,2026-05-07 14:31:40.497,ATM-KTM-004,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 2,user_015,GIBLBANK,user_015,GIBLBANK,2,Interactive,,1092,,,ATM-KTM-004,,False,,
4624,EVT-HL6J3YVHWB,2026-05-07 14:46:20.621,SRV-APP-01,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 3,user_023,GIBLBANK,user_023,GIBLBANK,3,Network,,51735,,192.168.1.40,SRV-APP-01,,False,,
4624,EVT-UKGSUINJES,2026-05-08 09:01:58.465,WS-KTM-003,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 10,user_039,GIBLBANK,user_039,GIBLBANK,10,RemoteInteractive,,28165,,192.168.1.38,WS-KTM-003,,False,,
4624,EVT-D25OWF7593,2026-05-08 11:43:24.550,WS-KTM-016,GIBLBANK,Successful logon,Service account logon.,svc_monitor,GIBLBANK,svc_monitor,GIBLBANK,5,Service,,58164,,,WS-KTM-016,,False,,
4688,EVT-ZR5SWK8TEM,2026-05-08 12:04:02.216,WS-KTM-007,GIBLBANK,Process created,A new process has been created: notepad.exe,user_011,GIBLBANK,user_011,GIBLBANK,,,notepad.exe,29488,explorer.exe,,WS-KTM-007,,False,,
4688,EVT-ZR5SWK8TEM,2026-05-08 12:04:02.216,WS-KTM-007,GIBLBANK,Process created,A new process has been created: notepad.exe,user_011,GIBLBANK,user_011,GIBLBANK,,,notepad.exe,29488,explorer.exe,,WS-KTM-007,,False,,
4648,EVT-ZQ8OEJM9CU,2026-05-08 14:36:48.436,SRV-SQL-01,GIBLBANK,Explicit credential use,Explicit credentials used: user_011 used credentials for admin_02.,user_011,GIBLBANK,admin_02,GIBLBANK,3,Network,,37185,,10.10.1.16,SRV-SQL-01,,False,,
4624,EVT-MY8A5GINSA,2026-05-08 14:38:33.637,WS-PKR-007,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 2,user_035,GIBLBANK,user_035,GIBLBANK,2,Interactive,,39667,,,WS-PKR-007,,False,,
4688,EVT-6MLV8JGUZ4,2026-05-08 15:56:34.635,WS-KTM-012,GIBLBANK,Process created,powershell.exe spawned by winword.exe — macro execution indicator.,user_017,GIBLBANK,user_017,GIBLBANK,,,powershell.exe,8458,winword.exe,,WS-KTM-012,,False,,
4624,EVT-X9CQJE1X9G,2026-05-09 09:54:19.313,SWIFT-GW-01,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 3,user_023,GIBLBANK,user_023,GIBLBANK,3,Network,,55543,,192.168.1.39,SWIFT-GW-01,,False,,
4624,EVT-UZUMZGV2FR,2026-05-09 11:26:06.407,WS-KTM-017,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 2,user_028,GIBLBANK,user_028,GIBLBANK,2,Interactive,,12636,,,WS-KTM-017,,False,,
4740,EVT-WNLBS0UMIF,2026-05-09 12:12:11.421,WS-KTM-008,GIBLBANK,Account locked out,Account user_039 was locked after repeated failures.,user_039,GIBLBANK,user_039,GIBLBANK,,,,10790,,45.33.32.156,WS-KTM-008,Account locked,False,,
4624,EVT-NRQ277ETF7,2026-05-09 13:09:25.742,ATM-KTM-001,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 10,admin_01,GIBLBANK,admin_01,GIBLBANK,10,RemoteInteractive,,12190,,192.168.1.48,ATM-KTM-001,,False,,
4648,EVT-I0E0VGNXB5,2026-05-09 13:48:57.925,SRV-SQL-02,GIBLBANK,Explicit credential use,Explicit credentials used: user_011 used credentials for SRV-DC-02$.,user_011,GIBLBANK,SRV-DC-02$,GIBLBANK,3,Network,,17163,,192.168.1.11,SRV-SQL-02,,False,,
4688,EVT-1HLL9RZRKB,2026-05-09 15:06:50.153,WS-KTM-006,GIBLBANK,Process created,A new process has been created: chrome.exe,user_012,GIBLBANK,user_012,GIBLBANK,,,chrome.exe,10606,svchost.exe,,WS-KTM-006,,False,,
4672,EVT-3WD5RPIZET,2026-05-09 16:36:33.882,SRV-PROXY-01,GIBLBANK,Special privileges assigned,Special privileges assigned to new logon.,svc_backup,GIBLBANK,svc_backup,GIBLBANK,3,Network,,57830,,,SRV-PROXY-01,,False,,
4624,EVT-G6N1RWU1ES,2026-05-09 17:46:56.146,WS-BTW-002,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 3,user_038,GIBLBANK,user_038,GIBLBANK,3,Network,,7685,,192.168.1.38,WS-BTW-002,,False,,
4672,EVT-X2L1CNZ0IV,2026-05-09 17:49:04.932,SRV-SQL-02,GIBLBANK,Special privileges assigned,Special privileges assigned to new logon.,SRV-DC-01$,GIBLBANK,SRV-DC-01$,GIBLBANK,3,Network,,34886,,,SRV-SQL-02,,False,,
4624,EVT-JQ7W7JP61L,2026-05-09 17:51:53.424,WS-KTM-012,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 10,user_008,GIBLBANK,user_008,GIBLBANK,10,RemoteInteractive,,11014,,192.168.1.21,WS-KTM-012,,False,,
4625,EVT-CNRXZRG3UC,2026-05-10 04:21:20.339,SWIFT-GW-01,GIBLBANK,Failed logon,Brute force attempt from 45.33.32.156.,user_019,GIBLBANK,user_019,GIBLBANK,3,Network,,13290,,45.33.32.156,SWIFT-GW-01,Wrong password,True,,
4624,EVT-4YEFAPWSNB,2026-05-10 08:13:48.008,WS-BTW-004,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 10,user_017,GIBLBANK,user_017,GIBLBANK,10,RemoteInteractive,,47346,,10.10.1.1,WS-BTW-004,,False,,
4624,EVT-3WV6W0NYMR,2026-05-10 09:07:32.583,ATM-KTM-001,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 10,user_034,GIBLBANK,user_034,GIBLBANK,10,RemoteInteractive,,15655,,192.168.1.49,ATM-KTM-001,,False,,
4624,EVT-F1UP4PHFAX,2026-05-10 11:35:43.313,SRV-SQL-01,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 2,user_007,GIBLBANK,user_007,GIBLBANK,2,Interactive,,15050,,,SRV-SQL-01,,False,,
4624,EVT-VZ7C5M14FR,2026-05-10 11:46:34.323,ATM-KTM-005,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 10,admin_02,GIBLBANK,admin_02,GIBLBANK,10,RemoteInteractive,,30969,,192.168.1.44,ATM-KTM-005,,False,,
4625,EVT-PN7ITCYL3Z,2026-05-10 14:47:39.900,WS-KTM-017,GIBLBANK,Failed logon,An account failed to log on. Reason: Unknown user,swift_op2,GIBLBANK,swift_op2,GIBLBANK,3,Network,,52537,,192.168.1.43,WS-KTM-017,Unknown user,False,,
4688,EVT-9T6GXNYT2G,2026-05-10 15:13:58.630,WS-KTM-015,GIBLBANK,Process created,A new process has been created: explorer.exe,user_024,GIBLBANK,user_024,GIBLBANK,,,explorer.exe,27601,explorer.exe,,WS-KTM-015,,False,,
4624,EVT-ECS7HKFZ97,2026-05-10 15:19:52.272,SWIFT-GW-01,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 3,user_008,GIBLBANK,user_008,GIBLBANK,3,Network,,31019,,192.168.1.27,SWIFT-GW-01,,False,,
5140,EVT-OLPF37L5RP,2026-05-10 16:39:44.315,SRV-FILE-01,GIBLBANK,Network share accessed,A network share object was accessed: \\SRV-FILE-01\Finance,user_028,GIBLBANK,user_028,GIBLBANK,3,Network,System,35626,,,SRV-FILE-01,,False,,
4672,EVT-9RL7SNXIN6,2026-05-11 01:47:02.036,SRV-APP-02,GIBLBANK,Special privileges assigned,Unexpected special privileges assigned to non-admin account.,user_008,GIBLBANK,user_008,GIBLBANK,3,Network,,45220,,,SRV-APP-02,,True,PRIV_ESCALATION,T1068
4624,EVT-S894F7BA0N,2026-05-11 08:50:48.995,WS-KTM-008,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 2,user_001,GIBLBANK,user_001,GIBLBANK,2,Interactive,,58853,,,WS-KTM-008,,False,,
4672,EVT-LK32J1WMPQ,2026-05-11 09:20:03.109,SRV-FILE-01,GIBLBANK,Special privileges assigned,Special privileges assigned to new logon.,SRV-DC-02$,GIBLBANK,SRV-DC-02$,GIBLBANK,3,Network,,53297,,,SRV-FILE-01,,False,,
4688,EVT-I2A2NKTT7M,2026-05-11 13:33:00.092,SWIFT-GW-01,GIBLBANK,Process created,A new process has been created: explorer.exe,user_010,GIBLBANK,user_010,GIBLBANK,,,explorer.exe,38523,services.exe,,SWIFT-GW-01,,False,,
4688,EVT-PNJM02XK2E,2026-05-11 15:40:21.691,SRV-APP-02,GIBLBANK,Process created,A new process has been created: explorer.exe,dba_user1,GIBLBANK,dba_user1,GIBLBANK,,,explorer.exe,56230,explorer.exe,,SRV-APP-02,,False,,
4688,EVT-H8UZB7KR0A,2026-05-11 15:55:31.206,SRV-APP-02,GIBLBANK,Process created,A new process has been created: chrome.exe,user_035,GIBLBANK,user_035,GIBLBANK,,,chrome.exe,45247,explorer.exe,,SRV-APP-02,,False,,
4625,EVT-O98N2R48TW,2026-05-11 16:51:18.002,WS-KTM-001,GIBLBANK,Failed logon,An account failed to log on. Reason: Wrong password,user_021,GIBLBANK,user_021,GIBLBANK,3,Network,,29670,,10.10.1.17,WS-KTM-001,Wrong password,False,,
4624,EVT-DY8LWKHRZF,2026-05-11 17:06:50.642,SRV-DC-01,GIBLBANK,Successful logon,Network logon from workstation WS-KTM-004 to server — lateral movement.,user_019,GIBLBANK,user_019,GIBLBANK,3,Network,net.exe,7220,,10.10.1.12,SRV-DC-01,,False,,
4625,EVT-LY0OCRVQZM,2026-05-11 17:54:06.206,WS-BTW-001,GIBLBANK,Failed logon,An account failed to log on. Reason: Unknown user,user_028,GIBLBANK,user_028,GIBLBANK,3,Network,,10806,,192.168.1.11,WS-BTW-001,Unknown user,False,,
4625,EVT-YFXL6F65JZ,2026-05-11 18:41:27.311,SRV-DC-02,GIBLBANK,Failed logon,Brute force attempt from 203.0.113.55.,user_003,GIBLBANK,user_003,GIBLBANK,3,Network,,21710,,203.0.113.55,SRV-DC-02,Wrong password,True,,
4625,EVT-BRXA0D8TAK,2026-05-11 20:52:06.974,SRV-APP-02,GIBLBANK,Failed logon,Brute force attempt from 91.195.240.117.,user_029,GIBLBANK,user_029,GIBLBANK,3,Network,,4928,,91.195.240.117,SRV-APP-02,Wrong password,True,,
4672,EVT-BQN7GWY9CJ,2026-05-12 09:46:02.915,SRV-DC-02,GIBLBANK,Special privileges assigned,Special privileges assigned to new logon.,svc_monitor,GIBLBANK,svc_monitor,GIBLBANK,3,Network,,62475,,,SRV-DC-02,,False,,
4688,EVT-5GGA23S8W6,2026-05-12 09:48:41.218,WS-PKR-008,GIBLBANK,Process created,A new process has been created: notepad.exe,user_009,GIBLBANK,user_009,GIBLBANK,,,notepad.exe,33035,services.exe,,WS-PKR-008,,False,,
4624,EVT-87WLYZFPP4,2026-05-12 10:51:21.989,WS-PKR-001,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 3,user_001,GIBLBANK,user_001,GIBLBANK,3,Network,,43106,,10.10.1.18,WS-PKR-001,,False,,
4624,EVT-NZA4YD2LB9,2026-05-12 13:16:02.968,WS-KTM-008,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 2,user_015,GIBLBANK,user_015,GIBLBANK,2,Interactive,,62461,,,WS-KTM-008,,False,,
4624,EVT-IFHV1XG1R1,2026-05-12 13:22:44.756,ATM-KTM-003,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 2,svc_monitor,GIBLBANK,svc_monitor,GIBLBANK,2,Interactive,,50199,,,ATM-KTM-003,,False,,
4624,EVT-2DVGONI9HI,2026-05-12 13:45:34.365,WS-PKR-001,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 10,user_035,GIBLBANK,user_035,GIBLBANK,10,RemoteInteractive,,21090,,192.168.1.12,WS-PKR-001,,False,,
4688,EVT-VBGN0ZD54P,2026-05-12 14:12:55.468,WS-PKR-003,GIBLBANK,Process created,A new process has been created: notepad.exe,user_023,GIBLBANK,user_023,GIBLBANK,,,notepad.exe,37596,svchost.exe,,WS-PKR-003,,False,,
4624,EVT-I3WDNMVQLT,2026-05-12 15:16:24.461,SRV-DC-02,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 2,user_006,GIBLBANK,user_006,GIBLBANK,2,Interactive,,46539,,,SRV-DC-02,,False,,
4624,EVT-QBZBRQW525,2026-05-12 16:42:42.848,SRV-APP-01,GIBLBANK,Successful logon,Network logon from workstation WS-PKR-009 to server — lateral movement.,user_039,GIBLBANK,user_039,GIBLBANK,3,Network,net.exe,64259,,10.10.1.18,SRV-APP-01,,False,,
4688,EVT-9M4SMZOCXM,2026-05-13 02:29:56.149,ATM-KTM-003,GIBLBANK,Process created,A new process has been created: notepad.exe,user_030,GIBLBANK,user_030,GIBLBANK,,,notepad.exe,47534,explorer.exe,,ATM-KTM-003,,False,,
4740,EVT-ZVETC543EV,2026-05-13 05:51:57.504,SRV-DC-02,GIBLBANK,Account locked out,Account user_033 was locked after repeated failures.,user_033,GIBLBANK,user_033,GIBLBANK,,,,58915,,45.33.32.156,SRV-DC-02,Account locked,False,,
4624,EVT-B2HAA99IF4,2026-05-13 09:11:32.950,WS-KTM-010,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 2,atm_tech1,GIBLBANK,atm_tech1,GIBLBANK,2,Interactive,,42320,,,WS-KTM-010,,False,,
4720,EVT-A4800HERSO,2026-05-13 10:51:33.933,SRV-SQL-02,GIBLBANK,User account created,A new user account was created: user_912,SRV-DC-01$,GIBLBANK,user_912,GIBLBANK,,,,34493,,,SRV-SQL-02,,False,,
4624,EVT-J02GRXPUDC,2026-05-13 11:01:30.872,SRV-APP-01,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 10,user_037,GIBLBANK,user_037,GIBLBANK,10,RemoteInteractive,,59964,,192.168.1.40,SRV-APP-01,,False,,
4624,EVT-C8FQ6PP9H1,2026-05-13 11:32:00.315,SRV-DC-01,GIBLBANK,Successful logon,Network logon from workstation WS-PKR-009 to server — lateral movement.,user_021,GIBLBANK,user_021,GIBLBANK,3,Network,net.exe,14765,,192.168.1.37,SRV-DC-01,,False,,
5140,EVT-SYQMNF8J0S,2026-05-13 12:04:49.036,SRV-PROXY-01,GIBLBANK,Network share accessed,A network share object was accessed: \\SRV-FILE-01\Shared,user_023,GIBLBANK,user_023,GIBLBANK,3,Network,System,37007,,,SRV-PROXY-01,,False,,
4688,EVT-28U81Q0TCJ,2026-05-13 14:00:08.971,WS-KTM-007,GIBLBANK,Process created,A new process has been created: explorer.exe,user_034,GIBLBANK,user_034,GIBLBANK,,,explorer.exe,950,svchost.exe,,WS-KTM-007,,False,,
4625,EVT-DDKOXN4KDA,2026-05-13 14:01:01.707,WS-BTW-004,GIBLBANK,Failed logon,An account failed to log on. Reason: Wrong password,user_021,GIBLBANK,user_021,GIBLBANK,3,Network,,51849,,192.168.1.31,WS-BTW-004,Wrong password,False,,
4624,EVT-TL35BDLHTY,2026-05-13 17:42:40.529,WS-PKR-004,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 2,swift_op1,GIBLBANK,swift_op1,GIBLBANK,2,Interactive,,53140,,,WS-PKR-004,,False,,
4672,EVT-N33VM89I9G,2026-05-14 00:00:01.689,SRV-SQL-01,GIBLBANK,Special privileges assigned,Special privileges assigned to new logon.,svc_monitor,GIBLBANK,svc_monitor,GIBLBANK,3,Network,,42633,,,SRV-SQL-01,,False,,
4624,EVT-90FXV2YREL,2026-05-14 08:53:30.345,ATM-KTM-001,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 2,user_021,GIBLBANK,user_021,GIBLBANK,2,Interactive,,47239,,,ATM-KTM-001,,False,,
4624,EVT-XESP7J6V45,2026-05-14 09:52:34.244,WS-KTM-016,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 3,svc_antivirus,GIBLBANK,svc_antivirus,GIBLBANK,3,Network,,53005,,192.168.1.31,WS-KTM-016,,False,,
5140,EVT-7B7UYA088Q,2026-05-14 10:49:54.091,SRV-PROXY-01,GIBLBANK,Network share accessed,A network share object was accessed: \\SRV-FILE-01\Finance,user_034,GIBLBANK,user_034,GIBLBANK,3,Network,System,8017,,,SRV-PROXY-01,,False,,
4624,EVT-09HZ5O115I,2026-05-14 11:58:59.453,SRV-APP-01,GIBLBANK,Successful logon,Network logon from workstation WS-KTM-011 to server — lateral movement.,admin_02,GIBLBANK,admin_02,GIBLBANK,3,Network,net.exe,48328,,10.10.1.1,SRV-APP-01,,False,,
4624,EVT-AT4H78I44I,2026-05-14 12:36:34.387,WS-KTM-008,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 10,user_032,GIBLBANK,user_032,GIBLBANK,10,RemoteInteractive,,39626,,192.168.1.30,WS-KTM-008,,False,,
4672,EVT-EX6DCLEDO5,2026-05-14 13:12:28.001,SRV-SQL-01,GIBLBANK,Special privileges assigned,Special privileges assigned to new logon.,svc_antivirus,GIBLBANK,svc_antivirus,GIBLBANK,3,Network,,50699,,,SRV-SQL-01,,False,,
4688,EVT-9BVV2J2CGQ,2026-05-14 13:54:01.634,WS-PKR-007,GIBLBANK,Process created,A new process has been created: notepad.exe,user_023,GIBLBANK,user_023,GIBLBANK,,,notepad.exe,60980,explorer.exe,,WS-PKR-007,,False,,
4624,EVT-HLWOZM18IO,2026-05-14 16:39:58.842,ATM-KTM-003,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 10,user_035,GIBLBANK,user_035,GIBLBANK,10,RemoteInteractive,,8425,,10.10.1.8,ATM-KTM-003,,False,,
4720,EVT-XVL5PVYIOM,2026-05-14 17:11:24.874,SRV-SQL-01,GIBLBANK,User account created,A new user account was created: user_949,admin_01,GIBLBANK,user_949,GIBLBANK,,,,19678,,,SRV-SQL-01,,False,,
4624,EVT-SZAA1EIPIC,2026-05-15 07:24:32.234,SRV-PROXY-01,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 2,dba_user1,GIBLBANK,dba_user1,GIBLBANK,2,Interactive,,9414,,,SRV-PROXY-01,,False,,
4624,EVT-2D7KI3X799,2026-05-15 08:53:17.974,SWIFT-GW-03,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 3,user_009,GIBLBANK,user_009,GIBLBANK,3,Network,,58180,,10.10.1.2,SWIFT-GW-03,,False,,
4688,EVT-DENT2ER1CU,2026-05-15 09:38:38.549,WS-KTM-006,GIBLBANK,Process created,A new process has been created: notepad.exe,user_003,GIBLBANK,user_003,GIBLBANK,,,notepad.exe,36807,svchost.exe,,WS-KTM-006,,False,,
4624,EVT-ZVUTBT6AO3,2026-05-15 09:49:32.759,SRV-DC-01,GIBLBANK,Successful logon,Service account logon.,svc_backup,GIBLBANK,svc_backup,GIBLBANK,5,Service,,9932,,,SRV-DC-01,,False,,
4625,EVT-2WZFIKR41I,2026-05-15 09:53:11.239,WS-KTM-015,GIBLBANK,Failed logon,An account failed to log on. Reason: Account locked,user_022,GIBLBANK,user_022,GIBLBANK,3,Network,,19739,,192.168.1.42,WS-KTM-015,Account locked,False,,
4624,EVT-BX39IHWKRM,2026-05-15 10:04:00.500,WS-BTW-001,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 10,user_014,GIBLBANK,user_014,GIBLBANK,10,RemoteInteractive,,11043,,192.168.1.17,WS-BTW-001,,False,,
4625,EVT-CBT3ZTMBON,2026-05-15 10:08:00.369,WS-KTM-006,GIBLBANK,Failed logon,An account failed to log on. Reason: Wrong password,user_011,GIBLBANK,user_011,GIBLBANK,3,Network,,52028,,10.10.1.8,WS-KTM-006,Wrong password,False,,
4688,EVT-R5FN3EH81A,2026-05-15 10:46:05.474,WS-KTM-019,GIBLBANK,Process created,A new process has been created: outlook.exe,swift_op2,GIBLBANK,swift_op2,GIBLBANK,,,outlook.exe,55110,services.exe,,WS-KTM-019,,False,,
4672,EVT-TAZGLIU32Y,2026-05-15 11:54:35.180,SRV-FILE-01,GIBLBANK,Special privileges assigned,Special privileges assigned to new logon.,admin_01,GIBLBANK,admin_01,GIBLBANK,3,Network,,42975,,,SRV-FILE-01,,False,,
4624,EVT-M04ACC7Y1W,2026-05-15 12:09:34.968,WS-KTM-014,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 10,user_034,GIBLBANK,user_034,GIBLBANK,10,RemoteInteractive,,24966,,192.168.1.22,WS-KTM-014,,False,,
4624,EVT-918S0HCN1D,2026-05-15 12:31:27.214,WS-BTW-003,GIBLBANK,Successful logon,Service account logon.,svc_monitor,GIBLBANK,svc_monitor,GIBLBANK,5,Service,,58350,,,WS-BTW-003,,False,,
4624,EVT-WRKQYUYQRJ,2026-05-15 15:31:15.475,WS-KTM-011,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 2,user_007,GIBLBANK,user_007,GIBLBANK,2,Interactive,,47209,,,WS-KTM-011,,False,,
4624,EVT-KWPJMWJD85,2026-05-15 15:42:34.579,WS-BTW-002,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 10,admin_01,GIBLBANK,admin_01,GIBLBANK,10,RemoteInteractive,,20045,,192.168.1.31,WS-BTW-002,,False,,
4672,EVT-5619XPLKK8,2026-05-15 16:58:59.939,SRV-SQL-02,GIBLBANK,Special privileges assigned,Special privileges assigned to new logon.,svc_antivirus,GIBLBANK,svc_antivirus,GIBLBANK,3,Network,,63465,,,SRV-SQL-02,,False,,
4672,EVT-KYHKZH6EJE,2026-05-16 09:03:50.157,SRV-DC-01,GIBLBANK,Special privileges assigned,Special privileges assigned to new logon.,SRV-DC-02$,GIBLBANK,SRV-DC-02$,GIBLBANK,3,Network,,2459,,,SRV-DC-01,,False,,
4688,EVT-RA3PLCGQLL,2026-05-16 09:22:53.333,ATM-PKR-002,GIBLBANK,Process created,A new process has been created: outlook.exe,user_012,GIBLBANK,user_012,GIBLBANK,,,outlook.exe,43712,services.exe,,ATM-PKR-002,,False,,
4624,EVT-01FA22GH9W,2026-05-16 09:39:10.367,SRV-DC-02,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 2,swift_op2,GIBLBANK,swift_op2,GIBLBANK,2,Interactive,,21764,,,SRV-DC-02,,False,,
4672,EVT-YVS4C3G4C1,2026-05-16 11:20:48.077,SRV-DC-01,GIBLBANK,Special privileges assigned,Special privileges assigned to new logon.,admin_02,GIBLBANK,admin_02,GIBLBANK,3,Network,,1999,,,SRV-DC-01,,False,,
4688,EVT-JN17UFY1WR,2026-05-16 12:51:50.310,WS-KTM-013,GIBLBANK,Process created,A new process has been created: chrome.exe,user_013,GIBLBANK,user_013,GIBLBANK,,,chrome.exe,4458,explorer.exe,,WS-KTM-013,,False,,
4688,EVT-1YP6E9KGY2,2026-05-16 13:18:25.427,WS-KTM-007,GIBLBANK,Process created,A new process has been created: notepad.exe,user_001,GIBLBANK,user_001,GIBLBANK,,,notepad.exe,35343,services.exe,,WS-KTM-007,,False,,
4625,EVT-O6QJIUJV6O,2026-05-16 17:56:58.699,ATM-KTM-002,GIBLBANK,Failed logon,An account failed to log on. Reason: Wrong password,user_021,GIBLBANK,user_021,GIBLBANK,3,Network,,14773,,198.51.100.22,ATM-KTM-002,Wrong password,False,,
4624,EVT-BXP2IU4CP9,2026-05-16 17:59:31.026,WS-PKR-003,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 3,user_017,GIBLBANK,user_017,GIBLBANK,3,Network,,23827,,10.10.1.4,WS-PKR-003,,False,,
4625,EVT-IF81J67KJF,2026-05-17 08:47:03.365,WS-KTM-005,GIBLBANK,Failed logon,An account failed to log on. Reason: Account locked,svc_backup,GIBLBANK,svc_backup,GIBLBANK,3,Network,,4326,,192.168.1.15,WS-KTM-005,Account locked,False,,
4624,EVT-B218X2TMYZ,2026-05-17 09:59:17.679,ATM-KTM-001,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 3,user_025,GIBLBANK,user_025,GIBLBANK,3,Network,,16808,,192.168.1.42,ATM-KTM-001,,False,,
4672,EVT-0UUKNMXL7Y,2026-05-17 10:05:20.458,SRV-PROXY-01,GIBLBANK,Special privileges assigned,Unexpected special privileges assigned to non-admin account.,admin_02,GIBLBANK,admin_02,GIBLBANK,3,Network,,10887,,,SRV-PROXY-01,,True,PRIV_ESCALATION,T1068
4624,EVT-JPGJJBKDYP,2026-05-17 10:29:14.547,WS-KTM-003,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 3,user_024,GIBLBANK,user_024,GIBLBANK,3,Network,,16787,,192.168.1.16,WS-KTM-003,,False,,
4624,EVT-2LJZL8XRW4,2026-05-17 12:54:30.676,WS-KTM-001,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 2,user_020,GIBLBANK,user_020,GIBLBANK,2,Interactive,,6752,,,WS-KTM-001,,False,,
4720,EVT-A46FDVAE1I,2026-05-17 14:06:23.531,SRV-PROXY-01,GIBLBANK,User account created,A new user account was created: user_959,admin_01,GIBLBANK,user_959,GIBLBANK,,,,34039,,,SRV-PROXY-01,,False,,
4624,EVT-UBF2VPX4V6,2026-05-17 14:25:57.453,WS-BTW-001,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 2,user_028,GIBLBANK,user_028,GIBLBANK,2,Interactive,,42175,,,WS-BTW-001,,False,,
4624,EVT-UBF2VPX4V6,2026-05-17 14:25:57.453,WS-BTW-001,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 2,user_028,GIBLBANK,user_028,GIBLBANK,2,Interactive,,42175,,,WS-BTW-001,,False,,
4688,EVT-D5EUSC74C5,2026-05-17 15:33:23.012,SRV-APP-01,GIBLBANK,Process created,A new process has been created: notepad.exe,swift_op2,GIBLBANK,swift_op2,GIBLBANK,,,notepad.exe,1838,explorer.exe,,SRV-APP-01,,False,,
